Order_ID,Order_Date,Month,Quarter,Product,SKU,Category,Subcategory,Region,Customer_Segment,Sales,Profit,Quantity,Discount,Unit_Price,Shipping_Cost,Profit_Margin
8832,2012-02-02,2012-02-01,2012 Q1,"Executive Impressions 12"" Wall Clock",SKU-D899A1,Furniture,Office Furnishings,Yukon,Small Business,647.81,8.65,39,0.1,17.67,8.99,0.0134
8901,2011-08-20,2011-08-01,2011 Q3,Canon F603 Scientific Calculator,SKU-699E65,Technology,Office Machines,Yukon,Consumer,168.9,-16.19,15,0.09,9.99,6.24,-0.0959
8930,2009-05-19,2009-05-01,2009 Q2,Hammermill Color Copier Paper (28Lb. and 96 Bright),SKU-1C6E20,Office Supplies,Paper,Yukon,Corporate,145.86,-92.32,14,0.04,9.99,11.59,-0.6329
8999,2009-06-12,2009-06-01,2009 Q2,Xerox 194,SKU-06D2C4,Office Supplies,Paper,Yukon,Corporate,1676.48,590.35,28,0.0,55.48,14.3,0.3521
9091,2010-11-11,2010-11-01,2010 Q4,Nu-Dell Leatherette Frames,SKU-F2397C,Furniture,Office Furnishings,Yukon,Corporate,605.77,129.33,42,0.05,14.34,5.0,0.2135
9091,2010-11-11,2010-11-01,2010 Q4,Xerox 1979,SKU-CB1CCC,Office Supplies,Paper,Yukon,Corporate,1480.91,489.14,44,0.0,30.98,8.74,0.3303
9092,2009-07-24,2009-07-01,2009 Q3,Tennsco Regal Shelving Units,SKU-62C5C0,Office Supplies,Storage & Organization,Yukon,Corporate,3644.24,-457.73,33,0.0,101.41,35.0,-0.1256
9092,2009-07-24,2009-07-01,2009 Q3,T60,SKU-659357,Technology,Telephones And Communication,Yukon,Corporate,599.21,-268.66,8,0.1,95.99,4.9,-0.4484
9093,2011-12-09,2011-12-01,2011 Q4,"Imation Neon Mac Format Diskettes, 10/Pack",SKU-0E8C0C,Technology,Computer Peripherals,Yukon,Consumer,268.55,-99.02,36,0.1,8.12,2.83,-0.3687
9251,2010-08-29,2010-08-01,2010 Q3,"Global Leather Task Chair, Black",SKU-DAC4A4,Furniture,Chairs & Chairmats,Yukon,Corporate,3632.6,-400.33,38,0.0,89.99,42.0,-0.1102
9344,2011-12-06,2011-12-01,2011 Q4,Safco Industrial Wire Shelving,SKU-6A1F93,Office Supplies,Storage & Organization,Yukon,Consumer,1733.1,-505.69,18,0.09,95.99,35.0,-0.2918
9344,2011-12-06,2011-12-01,2011 Q4,SC7868i,SKU-8643F6,Technology,Telephones And Communication,Yukon,Consumer,3448.65,900.41,31,0.02,125.99,8.99,0.2611
9824,2011-01-22,2011-01-01,2011 Q1,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",SKU-6B1C63,Office Supplies,Appliances,Yukon,Consumer,1939.66,540.67,39,0.03,48.92,4.5,0.2787
9824,2011-01-22,2011-01-01,2011 Q1,Avery 506,SKU-CEC1AB,Office Supplies,Labels,Yukon,Consumer,21.56,2.75,5,0.0,4.13,0.5,0.1276
9824,2011-01-22,2011-01-01,2011 Q1,"Sanford Colorific Colored Pencils, 12/Box",SKU-A82BD2,Office Supplies,Pens & Art Supplies,Yukon,Consumer,115.81,-1.49,43,0.1,2.88,1.01,-0.0129
10052,2009-09-07,2009-09-01,2009 Q3,Zebra Zazzle Fluorescent Highlighters,SKU-B990C6,Office Supplies,Pens & Art Supplies,Yukon,Corporate,95.9,19.57,16,0.07,6.08,0.91,0.2041
10052,2009-09-07,2009-09-01,2009 Q3,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",SKU-EF237B,Office Supplies,Appliances,Yukon,Corporate,517.91,107.11,28,0.08,19.9,5.29,0.2068
10052,2009-09-07,2009-09-01,2009 Q3,Cardinal Poly Pocket Divider Pockets for Ring Binders,SKU-DE366D,Office Supplies,Binders And Binder Accessories,Yukon,Corporate,162.28,-216.15,46,0.02,3.36,6.27,-1.332
10080,2010-02-12,2010-02-01,2010 Q1,Fellowes 17-key keypad for PS/2 interface,SKU-A0C825,Technology,Computer Peripherals,Yukon,Corporate,637.04,-26.83,20,0.0,30.73,4.0,-0.0421
10117,2010-11-16,2010-11-01,2010 Q4,GBC Standard Plastic Binding Systems Combs,SKU-BF6472,Office Supplies,Binders And Binder Accessories,Yukon,Consumer,64.37,-6.96,6,0.07,8.85,5.6,-0.1081
10117,2010-11-16,2010-11-01,2010 Q4,Canon PC940 Copier,SKU-D7F0B4,Technology,Copiers And Fax,Yukon,Consumer,4588.55,-266.62,10,0.01,449.99,24.49,-0.0581
10146,2009-05-01,2009-05-01,2009 Q2,Hand-Finished Solid Wood Document Frame,SKU-C5AAEA,Furniture,Office Furnishings,Yukon,Corporate,596.21,211.59,19,0.1,34.23,5.02,0.3549
10245,2011-02-13,2011-02-01,2011 Q1,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",SKU-7425D8,Furniture,Bookcases,Yukon,Corporate,2645.88,-1231.98,27,0.06,100.98,57.38,-0.4656
10277,2009-04-07,2009-04-01,2009 Q2,g520,SKU-19FE78,Technology,Telephones And Communication,Yukon,Corporate,2144.92,542.25,36,0.0,65.99,5.26,0.2528
10305,2009-07-07,2009-07-01,2009 Q3,"Master Caster Door Stop, Brown",SKU-00BF5D,Furniture,Office Furnishings,Yukon,Home Office,65.89,20.6,12,0.03,5.08,2.03,0.3126
10339,2011-10-11,2011-10-01,2011 Q4,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,SKU-3CF0CF,Furniture,Office Furnishings,Yukon,Small Business,9752.25,3066.17,49,0.09,209.84,21.21,0.3144
10466,2012-12-25,2012-12-01,2012 Q4,Newell 336,SKU-1B61EB,Office Supplies,Pens & Art Supplies,Yukon,Corporate,114.86,16.21,27,0.07,4.28,0.94,0.1411
10562,2009-11-11,2009-11-01,2009 Q4,Safco Industrial Wire Shelving,SKU-6A1F93,Office Supplies,Storage & Organization,Yukon,Corporate,994.04,-335.06,10,0.03,95.99,35.0,-0.3371
10563,2010-09-29,2010-09-01,2010 Q3,Hoover Upright Vacuum With Dirt Cup,SKU-B1C425,Office Supplies,Appliances,Yukon,Corporate,10223.19,2723.31,38,0.08,289.53,19.99,0.2664
10563,2010-09-29,2010-09-01,2010 Q3,Xerox 207,SKU-28CD6E,Office Supplies,Paper,Yukon,Corporate,312.42,-90.42,50,0.08,6.48,5.4,-0.2894
10658,2009-08-27,2009-08-01,2009 Q3,Hewlett-Packard 4.7GB DVD+R Discs,SKU-FCC104,Technology,Computer Peripherals,Yukon,Consumer,262.54,29.24,31,0.04,8.5,1.99,0.1114
10658,2009-08-27,2009-08-01,2009 Q3,"AT&T Black Trimline Phone, Model 210",SKU-8A2DB8,Technology,Office Machines,Yukon,Consumer,190.73,-69.64,12,0.1,15.99,9.4,-0.3651
10658,2009-08-27,2009-08-01,2009 Q3,600 Series Flip,SKU-22E947,Technology,Telephones And Communication,Yukon,Consumer,1332.97,4.75,17,0.09,95.99,8.99,0.0036
10662,2011-05-12,2011-05-01,2011 Q2,Xerox 1930,SKU-8FB13D,Office Supplies,Paper,Yukon,Home Office,283.13,-141.26,45,0.08,6.48,6.81,-0.4989
10948,2012-08-13,2012-08-01,2012 Q3,Avery Binder Labels,SKU-131A3E,Office Supplies,Binders And Binder Accessories,Yukon,Corporate,193.11,-263.76,50,0.08,3.89,7.01,-1.3659
11014,2010-09-07,2010-09-01,2010 Q3,Fellowes Binding Cases,SKU-14B4B1,Office Supplies,Binders And Binder Accessories,Yukon,Corporate,158.79,1.16,13,0.05,11.7,5.63,0.0073
11077,2009-03-20,2009-03-01,2009 Q1,Rush Hierlooms Collection Rich Wood Bookcases,SKU-B96194,Furniture,Bookcases,Yukon,Consumer,4620.05,-229.68,30,0.06,160.98,35.02,-0.0497
11174,2009-04-09,2009-04-01,2009 Q2,StarTAC 3000,SKU-9BB5E0,Technology,Telephones And Communication,Yukon,Corporate,3197.0,603.46,30,0.07,125.99,7.69,0.1888
11236,2010-10-30,2010-10-01,2010 Q4,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ó x 11Ó",SKU-62550F,Office Supplies,Paper,Yukon,Small Business,298.57,74.07,45,0.07,6.88,2.0,0.2481
11236,2010-10-30,2010-10-01,2010 Q4,"Binney & Smith inkTankª Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",SKU-5F6362,Office Supplies,Pens & Art Supplies,Yukon,Small Business,44.32,-41.55,15,0.01,2.52,4.28,-0.9375
11680,2009-09-04,2009-09-01,2009 Q3,2180,SKU-3A1DD9,Technology,Telephones And Communication,Yukon,Corporate,7312.03,2031.51,50,0.06,175.99,8.99,0.2778
11682,2010-07-04,2010-07-01,2010 Q3,Belkin 105-Key Black Keyboard,SKU-2B1A00,Technology,Computer Peripherals,Yukon,Home Office,102.18,-65.67,5,0.09,19.98,4.0,-0.6427
11714,2009-08-04,2009-08-01,2009 Q3,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,SKU-7BEBC8,Technology,Office Machines,Yukon,Corporate,3501.79,-7838.33,1,0.01,3502.14,8.73,-2.2384
11714,2009-08-04,2009-08-01,2009 Q3,Acme Galleria¨ Hot Forged Steel Scissors with Colored Handles,SKU-396039,Office Supplies,"Scissors, Rulers And Trimmers",Yukon,Corporate,141.83,-35.69,9,0.06,15.73,7.42,-0.2516
11748,2009-06-03,2009-06-01,2009 Q2,Bevis Rectangular Conference Tables,SKU-6AF44E,Furniture,Tables,Yukon,Corporate,3503.12,-168.14,23,0.01,145.98,46.2,-0.048
11780,2010-09-21,2010-09-01,2010 Q3,Southworth Structures Collectionª,SKU-36DBDD,Office Supplies,Paper,Yukon,Small Business,54.23,-16.46,7,0.08,7.28,5.47,-0.3035
12007,2009-09-27,2009-09-01,2009 Q3,Avery 487,SKU-B6C260,Office Supplies,Labels,Yukon,Corporate,152.26,64.99,42,0.04,3.69,0.5,0.4268
12039,2010-06-16,2010-06-01,2010 Q2,TimeportP7382,SKU-1F1F8E,Technology,Telephones And Communication,Yukon,Corporate,2048.57,-259.99,13,0.1,205.99,8.99,-0.1269
12066,2011-02-06,2011-02-01,2011 Q1,5125,SKU-37F65C,Technology,Telephones And Communication,Yukon,Small Business,4442.05,720.95,27,0.1,200.99,8.08,0.1623
12262,2011-12-10,2011-12-01,2011 Q4,Hon iLevelª Computer Training Table,SKU-3E286D,Furniture,Tables,Yukon,Home Office,1212.93,-1460.77,45,0.02,31.76,45.51,-1.2043
12486,2011-02-20,2011-02-01,2011 Q1,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",SKU-7425D8,Furniture,Bookcases,Yukon,Corporate,3081.33,-1341.11,31,0.08,100.98,57.38,-0.4352
12486,2011-02-20,2011-02-01,2011 Q1,Kensington 6 Outlet SmartSocket Surge Protector,SKU-B11289,Office Supplies,Appliances,Yukon,Corporate,1692.56,275.5,42,0.04,40.98,7.2,0.1628
12580,2010-01-13,2010-01-01,2010 Q1,Ibico EB-19 Dual Function Manual Binding System,SKU-FD6EB1,Office Supplies,Binders And Binder Accessories,Yukon,Small Business,8038.08,2821.41,50,0.1,172.99,19.99,0.351
12612,2010-12-21,2010-12-01,2010 Q4,Honeywell Quietcare HEPA Air Cleaner,SKU-827503,Office Supplies,Appliances,Yukon,Home Office,2360.98,611.93,29,0.02,78.65,13.99,0.2592
12612,2010-12-21,2010-12-01,2010 Q4,Avery 496,SKU-27FF4C,Office Supplies,Labels,Yukon,Home Office,182.2,82.21,49,0.09,3.75,0.5,0.4512
12706,2009-11-20,2009-11-01,2009 Q4,O'Sullivan 3-Shelf Heavy-Duty Bookcases,SKU-452BD0,Furniture,Bookcases,Yukon,Corporate,2494.69,-937.06,46,0.09,58.14,36.61,-0.3756
12708,2010-01-07,2010-01-01,2010 Q1,Crayola Colored Pencils,SKU-5081FC,Office Supplies,Pens & Art Supplies,Yukon,Corporate,159.41,34.68,44,0.0,3.28,0.98,0.2176
12930,2011-11-24,2011-11-01,2011 Q4,Belkin F5C206VTEL 6 Outlet Surge,SKU-459046,Office Supplies,Appliances,Yukon,Corporate,1147.64,261.87,49,0.06,22.98,4.5,0.2282
12965,2010-06-25,2010-06-01,2010 Q2,Binder Posts,SKU-66FD2F,Office Supplies,Binders And Binder Accessories,Yukon,Corporate,44.74,-20.1,7,0.04,5.74,5.01,-0.4493
12965,2010-06-25,2010-06-01,2010 Q2,Storex DuraTech Recycled Plastic Frosted Binders,SKU-6774B5,Office Supplies,Binders And Binder Accessories,Yukon,Corporate,90.78,-71.84,21,0.06,4.24,5.41,-0.7914
13090,2010-07-26,2010-07-01,2010 Q3,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",SKU-B91750,Office Supplies,Paper,Yukon,Corporate,150.2,12.97,15,0.02,9.27,4.39,0.0864
13157,2012-02-11,2012-02-01,2012 Q1,1726 Digital Answering Machine,SKU-E4A8FF,Technology,Telephones And Communication,Yukon,Corporate,38.93,-102.43,2,0.07,20.99,4.81,-2.6311
13218,2009-05-16,2009-05-01,2009 Q2,Lock-Up Easel 'Spel-Binder',SKU-7804E3,Office Supplies,Binders And Binder Accessories,Yukon,Corporate,513.08,198.94,18,0.03,28.53,1.49,0.3877
13218,2009-05-16,2009-05-01,2009 Q2,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),SKU-18EEC1,Office Supplies,Paper,Yukon,Corporate,98.8,-62.0,16,0.07,5.98,7.15,-0.6275
13314,2009-05-13,2009-05-01,2009 Q2,Staples Metal Binder Clips,SKU-368C1D,Office Supplies,Rubber Bands,Yukon,Small Business,89.4,22.22,34,0.08,2.62,0.8,0.2485
13536,2009-08-18,2009-08-01,2009 Q3,Array¨ Memo Cubes,SKU-B3DBB2,Office Supplies,Paper,Yukon,Home Office,123.15,22.98,23,0.05,5.18,2.04,0.1866
13569,2011-04-10,2011-04-01,2011 Q2,Kensington 6 Outlet SmartSocket Surge Protector,SKU-B11289,Office Supplies,Appliances,Yukon,Corporate,563.18,67.98,13,0.02,40.98,7.2,0.1207
13569,2011-04-10,2011-04-01,2011 Q2,Avery Durable Binders,SKU-326C6E,Office Supplies,Binders And Binder Accessories,Yukon,Corporate,47.45,1.07,16,0.05,2.88,1.49,0.0226
13570,2012-12-02,2012-12-01,2012 Q4,Document Clip Frames,SKU-E58B9B,Furniture,Office Furnishings,Yukon,Corporate,16.97,-8.8,2,0.04,8.34,0.96,-0.5186
13570,2012-12-02,2012-12-01,2012 Q4,LX 677,SKU-9F1478,Technology,Telephones And Communication,Yukon,Corporate,4077.76,1086.96,42,0.04,110.99,8.99,0.2666
13602,2009-01-13,2009-01-01,2009 Q1,Panasonic KX-P1150 Dot Matrix Printer,SKU-7CA196,Technology,Office Machines,Yukon,Corporate,445.34,-377.9,3,0.03,145.45,17.85,-0.8486
13602,2009-01-13,2009-01-01,2009 Q1,Xerox 1910,SKU-3E8578,Office Supplies,Paper,Yukon,Corporate,660.99,267.67,13,0.02,48.04,5.09,0.405
13668,2012-02-24,2012-02-01,2012 Q1,Eldon Expressions Mahogany Wood Desk Collection,SKU-4A42DD,Furniture,Office Furnishings,Yukon,Home Office,282.61,-106.36,42,0.02,6.24,5.22,-0.3763
13923,2012-07-08,2012-07-01,2012 Q3,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,SKU-A9323A,Technology,Office Machines,Yukon,Home Office,4332.3,2066.12,28,0.08,200.97,15.59,0.4769
13958,2010-01-23,2010-01-01,2010 Q1,Accessory34,SKU-20BFDB,Technology,Telephones And Communication,Yukon,Consumer,808.67,-10.67,11,0.06,85.99,0.99,-0.0132
13991,2012-03-06,2012-03-01,2012 Q1,"Sony MFD2HD Formatted Diskettes, 10/Pack",SKU-653279,Technology,Computer Peripherals,Yukon,Corporate,170.7,-37.88,24,0.0,6.48,2.74,-0.2219
13991,2012-03-06,2012-03-01,2012 Q1,Hon 4060 Series Tables,SKU-1AE79F,Furniture,Tables,Yukon,Corporate,1839.45,-742.88,21,0.07,111.96,69.0,-0.4039
14048,2010-05-17,2010-05-01,2010 Q2,Sanford 52201 APSCO Electric Pencil Sharpener,SKU-7DA657,Office Supplies,Pens & Art Supplies,Yukon,Small Business,1837.15,196.58,47,0.06,40.97,8.99,0.107
14048,2010-05-17,2010-05-01,2010 Q2,Tennsco Regal Shelving Units,SKU-62C5C0,Office Supplies,Storage & Organization,Yukon,Small Business,540.22,-253.38,5,0.06,101.41,35.0,-0.469
14048,2010-05-17,2010-05-01,2010 Q2,Accessory32,SKU-6804BE,Technology,Telephones And Communication,Yukon,Small Business,2035.39,1152.69,40,0.01,55.99,1.25,0.5663
14311,2009-08-01,2009-08-01,2009 Q3,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",SKU-9497F7,Office Supplies,Binders And Binder Accessories,Yukon,Corporate,192.41,-55.95,30,0.03,6.37,5.19,-0.2908
14434,2011-02-15,2011-02-01,2011 Q1,Hewlett-Packard 2600DN Business Color Inkjet Printer,SKU-B651B6,Technology,Office Machines,Yukon,Corporate,4733.88,239.41,39,0.02,119.99,56.14,0.0506
14630,2012-10-16,2012-10-01,2012 Q4,Boston 16801 Nautilusª Battery Pencil Sharpener,SKU-F88FA2,Office Supplies,Pens & Art Supplies,Yukon,Corporate,363.54,4.75,17,0.08,22.01,5.53,0.0131
14851,2012-05-11,2012-05-01,2012 Q2,Canon Image Class D660 Copier,SKU-31F0E4,Technology,Copiers And Fax,Yukon,Corporate,3378.18,-1352.68,6,0.08,599.99,24.49,-0.4004
14851,2012-05-11,2012-05-01,2012 Q2,Talkabout T8367,SKU-1C303C,Technology,Telephones And Communication,Yukon,Corporate,1443.27,156.11,26,0.08,65.99,8.99,0.1082
14950,2010-09-26,2010-09-01,2010 Q3,Staples Battery-Operated Desktop Pencil Sharpener,SKU-066F91,Office Supplies,Pens & Art Supplies,Yukon,Small Business,525.0,63.5,48,0.03,10.48,2.89,0.121
14981,2010-10-26,2010-10-01,2010 Q4,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",SKU-69CC19,Office Supplies,Storage & Organization,Yukon,Home Office,279.77,-14.02,8,0.07,34.76,8.22,-0.0501
14981,2010-10-26,2010-10-01,2010 Q4,Anderson Hickey Conga Table Tops & Accessories,SKU-898A0A,Furniture,Tables,Yukon,Home Office,154.21,-160.39,8,0.03,15.23,27.75,-1.0401
15105,2009-11-03,2009-11-01,2009 Q4,Recycled Eldon Regeneration Jumbo File,SKU-4C6CE7,Office Supplies,Storage & Organization,Yukon,Small Business,460.43,-76.18,39,0.07,12.28,6.13,-0.1655
15111,2009-12-17,2009-12-01,2009 Q4,Kensington 4 Outlet MasterPiece¨ Compact Power Control Center,SKU-FEA428,Office Supplies,Appliances,Yukon,Corporate,970.47,192.38,13,0.1,81.32,0.99,0.1982
15202,2010-07-09,2010-07-01,2010 Q3,Eldon Radial Chair Mat for Low to Medium Pile Carpets,SKU-A0B226,Furniture,Office Furnishings,Yukon,Consumer,1340.93,154.16,36,0.09,39.98,9.2,0.115
15206,2010-11-04,2010-11-01,2010 Q4,Bush Mission Pointe Library,SKU-69107F,Furniture,Bookcases,Yukon,Small Business,5287.16,-769.05,35,0.05,150.98,66.27,-0.1455
15616,2012-03-23,2012-03-01,2012 Q1,Belkin ErgoBoardª Keyboard,SKU-E740CB,Technology,Computer Peripherals,Yukon,Corporate,386.71,-84.12,12,0.01,30.98,6.5,-0.2175
15616,2012-03-23,2012-03-01,2012 Q1,Newell 31,SKU-3874F3,Office Supplies,Pens & Art Supplies,Yukon,Corporate,134.06,5.98,34,0.09,4.13,1.17,0.0446
15654,2009-10-02,2009-10-01,2009 Q4,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",SKU-6BA14A,Furniture,Bookcases,Yukon,Corporate,7937.59,1383.24,27,0.03,300.98,54.92,0.1743
15654,2009-10-02,2009-10-01,2009 Q4,Epson DFX-8500 Dot Matrix Printer,SKU-AF35CC,Technology,Office Machines,Yukon,Corporate,9396.41,-4991.42,4,0.02,2550.14,29.7,-0.5312
16102,2009-12-13,2009-12-01,2009 Q4,Global Troyª Executive Leather Low-Back Tilter,SKU-462571,Furniture,Chairs & Chairmats,Yukon,Home Office,13255.93,4089.27,25,0.02,500.98,26.0,0.3085
16229,2009-03-29,2009-03-01,2009 Q1,Targus USB Numeric Keypad,SKU-D523B8,Technology,Computer Peripherals,Yukon,Small Business,1068.7,-89.5,27,0.04,40.98,6.5,-0.0837
16356,2011-08-02,2011-08-01,2011 Q3,Belkin F5C206VTEL 6 Outlet Surge,SKU-459046,Office Supplies,Appliances,Yukon,Corporate,157.94,9.15,6,0.04,22.98,4.5,0.0579
16481,2011-02-18,2011-02-01,2011 Q1,"Conquestª 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",SKU-C9F556,Office Supplies,Appliances,Yukon,Corporate,3089.06,719.26,50,0.0,56.96,13.22,0.2328
16481,2011-02-18,2011-02-01,2011 Q1,Okidata ML390 Turbo Dot Matrix Printers,SKU-A1C2D6,Technology,Office Machines,Yukon,Corporate,20265.22,6168.64,47,0.08,442.14,14.7,0.3044
16641,2010-05-10,2010-05-01,2010 Q2,Hon 61000 Series Interactive Training Tables,SKU-CC3ED4,Furniture,Tables,Yukon,Home Office,1209.17,-1052.79,33,0.03,44.43,46.59,-0.8707
16642,2011-03-02,2011-03-01,2011 Q1,V70,SKU-9AC355,Technology,Telephones And Communication,Yukon,Corporate,7640.23,2027.68,46,0.07,205.99,2.5,0.2654
16709,2012-10-06,2012-10-01,2012 Q4,Xerox 1994,SKU-FC4C42,Office Supplies,Paper,Yukon,Small Business,24.36,-13.01,3,0.07,6.48,5.74,-0.5341
16992,2010-12-12,2010-12-01,2010 Q4,Staples 4 Outlet Surge Protector,SKU-997D80,Office Supplies,Appliances,Yukon,Small Business,126.74,-18.53,15,0.08,8.67,3.5,-0.1462
16995,2010-12-18,2010-12-01,2010 Q4,OIC Thumb-Tacks,SKU-7576BC,Office Supplies,Rubber Bands,Yukon,Consumer,48.41,-1.46,42,0.06,1.14,0.7,-0.0302
17093,2012-02-11,2012-02-01,2012 Q1,Global Deluxe Office Fabric Chairs,SKU-CB8CE7,Furniture,Chairs & Chairmats,Yukon,Corporate,4550.06,-1335.32,50,0.1,95.98,58.2,-0.2935
17510,2012-10-30,2012-10-01,2012 Q4,Park Ridgeª Embossed Executive Business Envelopes,SKU-1031AC,Office Supplies,Envelopes,Yukon,Small Business,462.12,226.4,28,0.0,15.57,1.39,0.4899
17542,2010-08-31,2010-08-01,2010 Q3,Avery 49,SKU-7637FE,Office Supplies,Labels,Yukon,Consumer,105.99,43.37,37,0.01,2.88,0.5,0.4092
17568,2010-10-08,2010-10-01,2010 Q4,Maxell DVD-RAM Discs,SKU-E3FE16,Technology,Computer Peripherals,Yukon,Home Office,512.87,170.69,31,0.0,16.48,1.99,0.3328
17571,2012-03-15,2012-03-01,2012 Q1,Staples Gold Paper Clips,SKU-5DE11A,Office Supplies,Rubber Bands,Yukon,Consumer,102.59,8.88,32,0.01,2.98,1.58,0.0866
17571,2012-03-15,2012-03-01,2012 Q1,PC Concepts 116 Key Quantum 3000 Keyboard,SKU-22196B,Technology,Computer Peripherals,Yukon,Consumer,1695.65,51.98,50,0.02,32.98,5.5,0.0307
17636,2009-02-04,2009-02-01,2009 Q1,Newell 343,SKU-97F422,Office Supplies,Pens & Art Supplies,Yukon,Home Office,7.01,-4.2,2,0.03,2.94,0.96,-0.5991
17669,2009-04-29,2009-04-01,2009 Q2,Home/Office Personal File Carts,SKU-21ABC2,Office Supplies,Storage & Organization,Yukon,Small Business,1116.03,203.44,32,0.04,34.76,5.49,0.1823
17700,2012-10-27,2012-10-01,2012 Q4,Eldon Expressions Mahogany Wood Desk Collection,SKU-4A42DD,Furniture,Office Furnishings,Yukon,Home Office,2305.75,-530.68,20,0.03,113.64,35.0,-0.2302
17701,2012-05-21,2012-05-01,2012 Q2,Accohide Poly Flexible Ring Binders,SKU-D8BCFC,Office Supplies,Binders And Binder Accessories,Yukon,Home Office,80.45,-60.96,21,0.09,3.74,4.69,-0.7577
17799,2012-09-20,2012-09-01,2012 Q3,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,SKU-98E0A9,Furniture,Office Furnishings,Yukon,Consumer,149.51,-31.11,8,0.02,16.98,12.39,-0.2081
18275,2012-01-10,2012-01-01,2012 Q1,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,SKU-C06448,Furniture,Office Furnishings,Yukon,Corporate,322.73,101.83,25,0.07,13.4,4.95,0.3155
18336,2009-04-24,2009-04-01,2009 Q2,Newell 340,SKU-AEE1A1,Office Supplies,Pens & Art Supplies,Yukon,Consumer,7.96,-0.11,1,0.0,2.88,0.7,-0.0138
18402,2009-08-29,2009-08-01,2009 Q3,Global Commerceª Series High-Back Swivel/Tilt Chairs,SKU-E6A270,Furniture,Chairs & Chairmats,Yukon,Corporate,1548.45,-224.2,5,0.03,284.98,69.55,-0.1448
18402,2009-08-29,2009-08-01,2009 Q3,"Tensor ""Hersey Kiss"" Styled Floor Lamp",SKU-FD3711,Furniture,Office Furnishings,Yukon,Corporate,56.07,10.49,3,0.0,12.99,14.37,0.1871
18466,2012-05-21,2012-05-01,2012 Q2,#10 Self-Seal White Envelopes,SKU-874F55,Office Supplies,Envelopes,Yukon,Corporate,270.16,16.92,25,0.09,11.09,5.25,0.0626
18466,2012-05-21,2012-05-01,2012 Q2,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,SKU-F83F9F,Technology,Office Machines,Yukon,Corporate,2694.01,994.31,24,0.08,120.97,7.11,0.3691
18530,2010-12-31,2010-12-01,2010 Q4,"Career Cubicle Clock, 8 1/4"", Black",SKU-6FAF69,Furniture,Office Furnishings,Yukon,Corporate,56.13,48.85,2,0.02,20.28,14.39,0.8703
18530,2010-12-31,2010-12-01,2010 Q4,i1000,SKU-C3A980,Technology,Telephones And Communication,Yukon,Corporate,1491.52,286.36,25,0.0,65.99,5.99,0.192
18790,2009-02-11,2009-02-01,2009 Q1,Lexmark 4227 Plus Dot Matrix Printer,SKU-B78D2F,Technology,Office Machines,Yukon,Consumer,13253.93,-1596.75,7,0.01,2036.48,14.7,-0.1205
18819,2009-02-25,2009-02-01,2009 Q1,"Dana Fluorescent Magnifying Lamp, White, 36""",SKU-B7EC35,Furniture,Office Furnishings,Yukon,Corporate,1102.3,98.12,22,0.1,50.98,22.24,0.089
18849,2012-08-05,2012-08-01,2012 Q3,#10 Self-Seal White Envelopes,SKU-874F55,Office Supplies,Envelopes,Yukon,Corporate,471.87,52.27,43,0.05,11.09,5.25,0.1108
18849,2012-08-05,2012-08-01,2012 Q3,9-3/4 Diameter Round Wall Clock,SKU-B9EE56,Furniture,Office Furnishings,Yukon,Corporate,539.6,-6.5,39,0.06,13.79,8.78,-0.012
18855,2009-09-15,2009-09-01,2009 Q3,"Angle-D Binders with Locking Rings, Label Holders",SKU-75DF45,Office Supplies,Binders And Binder Accessories,Yukon,Small Business,229.43,-127.05,31,0.03,7.3,7.72,-0.5538
19040,2011-12-19,2011-12-01,2011 Q4,Boston 1730 StandUp Electric Pencil Sharpener,SKU-06E418,Office Supplies,Pens & Art Supplies,Yukon,Corporate,211.97,-46.83,10,0.06,21.38,8.99,-0.2209
19041,2011-07-26,2011-07-01,2011 Q3,Belkin 6 Outlet Metallic Surge Strip,SKU-10D830,Office Supplies,Appliances,Yukon,Corporate,36.06,-18.5,3,0.08,10.89,4.5,-0.513
19041,2011-07-26,2011-07-01,2011 Q3,Belkin F9M820V08 8 Outlet Surge,SKU-C0FCFF,Office Supplies,Appliances,Yukon,Corporate,1849.8,530.22,43,0.04,42.98,4.62,0.2866
